"Name","URI","Region GSS code","Period","Sales volume","Reporting period","Average price All property types","Average price Detached houses","Average price Semi-detached houses","Average price Terraced houses","Average price Flats and maisonettes","Pivotable date"
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2016-02,932,monthly,161042,288964,170009,131919,114947,2016-02-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2016-03,1574,monthly,157996,283566,166727,129357,112984,2016-03-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2016-04,725,monthly,159600,286323,168100,130890,114285,2016-04-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2016-05,926,monthly,162742,290885,171122,133571,117290,2016-05-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2016-06,1105,monthly,165723,295476,174131,136234,119553,2016-06-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2016-07,1189,monthly,168295,299809,176740,138427,121524,2016-07-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2016-08,1248,monthly,169097,301801,177627,139012,121920,2016-08-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2016-09,1110,monthly,170464,304498,179238,139878,123002,2016-09-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2016-10,990,monthly,169024,303098,177895,138148,122232,2016-10-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2016-11,1037,monthly,168156,303037,177102,136923,121749,2016-11-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2016-12,1127,monthly,168397,304042,177165,136994,122237,2016-12-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2017-01,904,monthly,168357,304316,176928,136980,122344,2017-01-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2017-02,936,monthly,168934,304774,177169,137622,123231,2017-02-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2017-03,1041,monthly,168412,304039,176599,137038,123069,2017-03-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2017-04,902,monthly,169293,305290,177360,137802,124006,2017-04-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2017-05,1015,monthly,170636,306742,179056,138785,125133,2017-05-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2017-06,1311,monthly,172448,308690,180895,140486,126670,2017-06-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2017-07,1078,monthly,175121,312566,183884,142715,128631,2017-07-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2017-08,1155,monthly,175738,313965,184418,143466,128700,2017-08-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2017-09,1106,monthly,176421,316229,185209,143969,128774,2017-09-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2017-10,1120,monthly,175622,315729,184578,143160,127798,2017-10-01
Leeds,http://landregistry.data.gov.uk/id/region/leeds,E08000035,2017-11,1109,monthly,175914,316640,185246,143137,127778,2017-11-01
